T1,T2,T3,T4,T5,userLevelByHuman
0.701,0.001,0.5,0.001,0.001,2
0.531,0.0,0.602,0.002,0.001,2
0.001,0.899,0.4,0.001,0.0,2
0.67,0.0,0.7,0.0,0.001,2
0.8,0.601,0.601,0.4,0.502,2
0.529,0.0,0.599,0.001,0.0,2
0.0,0.901,0.4,0.0,0.0,2
0.8,0.601,0.6,0.4,0.501,2
0.699,0.0,0.5,0.002,0.0,2
0.529,0.0,0.601,0.0,0.0,2
0.533,0.001,0.601,0.001,0.0,2
0.999,0.001,0.699,0.399,0.001,2
1.001,0.899,0.0,0.0,0.001,2
0.672,0.001,0.7,0.0,0.001,2
0.0,0.902,0.398,0.001,0.0,2
0.9,0.001,0.7,0.001,0.001,2
0.898,0.799,0.0,0.001,0.001,2
0.899,0.798,0.002,0.002,0.0,2
1.0,0.9,0.001,0.001,0.0,2
0.871,0.901,0.7,0.199,0.001,2
0.9989999999999999,0.0,0.7,0.399,0.002,2
0.001,0.001,0.0,0.45,0.001,2
0.8,1.0,0.0,0.0,0.0,2
0.801,0.751,0.5,0.001,0.0,2
0.901,0.001,0.7,0.001,0.002,2
0.9,0.8,0.0,0.001,0.0,2
0.8,0.6,0.6,0.4,0.502,2
0.0,0.901,0.401,0.001,0.0,2
0.901,0.0,0.701,0.002,0.001,2
0.899,0.8,0.001,0.001,0.0,2
0.53,0.001,0.597,0.001,0.001,2
0.899,0.8,0.001,0.0,0.001,2
0.799,0.75,0.498,0.0,0.001,2
0.72,0.95,0.649,0.351,0.001,2
0.001,0.9,0.4,0.0,0.001,2
0.0,0.9,0.4,0.002,0.001,2
0.872,0.899,0.7,0.2,0.001,2
0.8,0.598,0.599,0.4,0.5,2
0.898,0.798,0.001,0.0,0.0,2
0.802,0.601,0.601,0.4,0.499,2
0.898,0.8,0.0,0.0,0.001,2
0.872,0.9,0.699,0.201,0.0,2
0.53,0.0,0.6,0.0,0.0,2
0.8,0.75,0.501,0.0,0.0,2
0.53,0.001,0.599,0.001,0.001,2
0.801,0.6,0.601,0.4,0.499,2
0.002,0.001,0.0,0.449,0.0,2
0.9999999999999999,0.001,0.7,0.399,0.002,2
0.902,0.003,0.7,0.001,0.001,2
0.532,0.0,0.598,0.0,0.0,2
0.533,0.0,0.601,0.0,0.0,2
0.7,0.0,0.501,0.001,0.001,2
1.0,0.9,0.001,0.0,0.001,2
1.0,0.899,0.0,0.0,0.0,2
0.801,0.6,0.601,0.401,0.499,2
0.698,0.0,0.5,0.002,0.0,2
0.672,0.001,0.7,0.001,0.002,2
0.999,0.9999999999999999,0.599,0.0,0.001,2
1.0,1.0,0.6,0.001,0.0,2
0.0,0.901,0.4,0.002,0.001,2
0.529,0.0,0.6,0.001,0.001,2
0.07,0.0,0.0,0.401,0.001,2
0.801,0.749,0.5,0.0,0.002,2
0.531,0.001,0.599,0.001,0.001,2
1.0,0.899,0.0,0.0,0.001,2
0.899,0.8,0.0,0.0,0.002,2
0.77,0.8,0.001,0.0,0.0,2
0.001,0.0,0.001,0.45,0.0,2
0.9,0.0,0.7,0.002,0.001,2
0.8,0.599,0.6,0.4,0.499,2
0.702,0.0,0.5,0.001,0.0,2
1.0,0.9,0.201,0.0,0.0,2
0.901,0.002,0.701,0.001,0.001,2
0.532,0.001,0.6,0.001,0.0,2
0.001,0.9,0.401,0.001,0.0,2
0.53,0.0,0.597,0.001,0.0,2
0.898,0.799,0.0,0.002,0.001,2
0.53,0.002,0.599,0.001,0.001,2
0.529,0.0,0.601,0.0,0.001,2
0.0,0.902,0.399,0.003,0.0,2
0.533,0.0,0.6,0.001,0.0,2
0.899,0.8,0.001,0.0,0.0,2
0.9,0.0,0.699,0.001,0.001,2
0.801,0.6,0.602,0.4,0.499,2
0.8,0.6,0.6,0.401,0.5,2
0.87,0.9,0.701,0.2,0.0,2
0.87,0.9,0.7,0.202,0.001,2
0.83,0.15,0.7,0.001,0.0,2
0.571,0.749,0.452,0.0,0.0,2
0.901,0.001,0.7,0.0,0.001,2
0.702,0.0,0.499,0.0,0.0,2
1.0,1.001,0.599,0.001,0.0,2
0.531,0.0,0.601,0.001,0.0,2
0.9,0.799,0.001,0.0,0.0,2
0.87,0.9,0.699,0.199,0.002,2
0.799,0.748,0.5,0.0,0.001,2
0.701,0.001,0.5,0.001,0.001,2
0.529,0.001,0.6,0.002,0.0,2
0.871,0.9,0.7,0.2,0.001,2
0.898,0.798,0.002,0.0,0.001,2
0.8,0.75,0.5,0.0,0.0,2
0.532,0.001,0.6,0.001,0.001,2
0.002,0.001,0.0,0.45,0.001,2
0.871,0.9,0.7,0.198,0.001,2
0.532,0.0,0.599,0.002,0.001,2
0.9,0.001,0.002,0.4,0.001,2
0.001,0.001,0.0,0.448,0.0,2
1.001,0.0,0.699,0.4,0.0,2
0.898,0.001,0.701,0.0,0.001,2
0.899,0.8,0.0,0.0,0.0,2
0.899,0.798,0.003,0.002,0.0,2
0.899,0.799,0.0,0.0,0.001,2
0.531,0.001,0.6,0.001,0.0,2
0.531,0.001,0.599,0.0,0.0,2
0.529,0.0,0.601,0.002,0.001,2
1.001,0.9,0.001,0.0,0.0,2
0.53,0.0,0.599,0.001,0.001,2
0.671,0.0,0.7,0.001,0.0,2
0.531,0.001,0.599,0.001,0.001,2
0.899,0.0,0.702,0.0,0.001,2
0.801,0.601,0.601,0.399,0.501,2
0.87,0.899,0.701,0.2,0.001,2
0.899,0.799,0.001,0.0,0.0,2
0.901,0.0,0.699,0.003,0.0,2
0.899,0.799,0.001,0.001,0.0,2
0.902,0.001,0.7,0.001,0.001,2
0.9999999999999999,0.998,0.6,0.0,0.0,2
0.869,0.899,0.702,0.198,0.001,2
1.0,0.9,0.001,0.0,0.001,2
0.9,0.001,0.001,0.399,0.002,2
0.898,0.799,0.002,0.004,0.0,2
0.9,0.801,0.0,0.0,0.002,2
0.53,0.002,0.599,0.001,0.001,2
0.002,0.001,0.0,0.451,0.001,2
0.9,0.001,0.7,0.001,0.001,2
0.9989999999999999,0.999,0.6,0.0,0.001,2
1.0,1.0019999999999998,0.6,0.002,0.0,2
0.533,0.001,0.602,0.001,0.0,2
0.699,0.001,0.5,0.0,0.001,2
0.9999999999999999,1.001,0.599,0.0,0.0,2
0.532,0.002,0.6,0.001,0.0,2
1.0,0.9999999999999999,0.598,0.0,0.001,2
0.9,0.8,0.001,0.001,0.0,2
0.801,0.598,0.6,0.4,0.5,2
0.8,0.601,0.6,0.4,0.5,2
1.001,0.899,0.0,0.0,0.001,2
1.0,0.9,0.0,0.001,0.001,2
0.9,0.001,0.701,0.0,0.001,2
0.699,0.0,0.5,0.001,0.0,2
0.9,0.799,0.003,0.002,0.001,2
0.0,0.9,0.4,0.002,0.001,2
0.001,0.901,0.399,0.002,0.0,2
0.531,0.0,0.598,0.001,0.0,2
0.901,0.001,0.7,0.003,0.001,2
0.698,0.0,0.499,0.002,0.0,2
1.001,0.899,0.0,0.001,0.001,2
1.0,1.0,0.601,0.001,0.0,2
0.53,0.0,0.597,0.001,0.0,2
0.87,0.9,0.701,0.2,0.001,2
0.87,0.899,0.7,0.2,0.001,2
0.698,0.001,0.5,0.0,0.001,2
0.899,0.799,0.001,0.002,0.0,2
0.53,0.0,0.601,0.001,0.0,2
0.801,0.6,0.6,0.399,0.499,2
0.872,0.901,0.7,0.2,0.001,2
0.9,0.0,0.701,0.003,0.001,2
1.001,0.0,0.701,0.402,0.0,2
0.898,0.799,0.0,0.002,0.001,2
0.702,0.001,0.499,0.001,0.001,2
0.528,0.0,0.6,0.0,0.001,2
0.898,0.798,0.001,0.0,0.0,2
0.702,0.0,0.498,0.0,0.001,2
0.001,0.001,0.0,0.45,0.001,2
0.9,0.001,0.001,0.4,0.003,2
0.535,0.001,0.601,0.0,0.0,2
0.001,0.902,0.4,0.002,0.0,2
0.798,0.751,0.5,0.0,0.001,2
0.9,0.0,0.7,0.001,0.001,2
0.8,0.601,0.601,0.4,0.5,2
0.532,0.001,0.599,0.001,0.001,2
0.67,0.001,0.7,0.001,0.0,2
0.699,0.0,0.5,0.001,0.001,2
0.897,0.801,0.001,0.0,0.0,2
0.799,0.749,0.5,0.001,0.001,2
0.87,0.899,0.7,0.2,0.001,2
0.87,0.898,0.7,0.202,0.001,2
0.529,0.001,0.601,0.0,0.001,2
1.001,0.9,0.0,0.001,0.001,2
0.53,0.0,0.601,0.001,0.001,2
1.0,0.899,0.0,0.0,0.0,2
0.529,0.001,0.6,0.001,0.0,2
0.532,0.002,0.6,0.001,0.0,2
1.0019999999999998,1.001,0.598,0.001,0.0,2
0.532,0.0,0.6,0.001,0.001,2
1.001,0.9,0.002,0.001,0.001,2
0.9,0.0,0.7,0.0,0.001,2
0.9,0.002,0.701,0.003,0.001,2
0.9,0.8,0.0,0.0,0.001,2
1.001,0.899,0.0,0.001,0.001,2
0.8,1.001,0.0,0.002,0.0,2
0.802,0.6,0.601,0.4,0.499,2
0.531,0.001,0.604,0.001,0.0,2
0.701,0.0,0.5,0.001,0.001,2
0.001,0.9,0.4,0.001,0.003,2
0.899,0.8,0.001,0.001,0.001,2
0.0,0.9,0.4,0.001,0.0,2
1.0,0.0,0.699,0.399,0.0,2
0.529,0.0,0.602,0.0,0.001,2
1.001,0.9,0.0,0.0,0.0,2
0.9,0.001,0.699,0.0,0.001,2
0.999,1.0,0.599,0.0,0.001,2
0.0,0.9,0.401,0.001,0.001,2
0.67,0.0,0.7,0.001,0.0,2
0.531,0.001,0.603,0.001,0.0,2
1.0,0.999,0.6,0.0,0.001,2
0.001,0.0,0.0,0.449,0.001,2
0.531,0.001,0.597,0.001,0.0,2
0.83,0.152,0.698,0.0,0.0,2
0.0,0.9,0.4,0.003,0.001,2
0.871,0.9,0.701,0.2,0.001,2
0.531,0.001,0.597,0.002,0.0,2
0.0,0.901,0.399,0.002,0.001,2
0.899,0.8,0.0,0.001,0.002,2
1.0,0.0,0.699,0.399,0.0,2
1.001,1.0,0.599,0.001,0.0,2
0.531,0.0,0.601,0.001,0.0,2
0.999,0.899,0.0,0.0,0.0,2
0.529,0.001,0.601,0.0,0.0,2
1.001,1.0,0.599,0.0,0.0,2
0.799,0.75,0.5,0.001,0.0,2
0.0,0.901,0.399,0.0,0.0,2
0.0,0.9,0.4,0.001,0.0,2
1.001,0.9999999999999999,0.599,0.001,0.0,2
0.8,0.6,0.598,0.4,0.5,2
0.53,0.0,0.601,0.001,0.001,2
1.0,1.001,0.6,0.0,0.0,2
0.532,0.002,0.6,0.001,0.001,2
0.572,0.75,0.45,0.0,0.0,2
0.001,0.9,0.399,0.001,0.001,2
0.9,0.0,0.701,0.002,0.001,2
0.8,0.751,0.5,0.001,0.0,2
0.802,0.75,0.5,0.001,0.0,2
0.529,0.0,0.601,0.002,0.0,2
0.899,0.001,0.7,0.002,0.0,2
0.899,0.8,0.001,0.0,0.001,2
0.529,0.0,0.602,0.001,0.001,2
0.8,0.599,0.601,0.4,0.499,2
0.831,0.15,0.701,0.001,0.002,2
0.702,0.001,0.499,0.001,0.0,2
0.9,0.001,0.7,0.001,0.001,2
0.702,0.0,0.499,0.001,0.0,2
0.9,0.0,0.7,0.001,0.002,2
0.698,0.0,0.5,0.001,0.002,2
1.001,0.001,0.7,0.401,0.0,2
0.828,0.15,0.7,0.002,0.0,2
0.9,0.001,0.001,0.4,0.002,2
0.83,0.151,0.7,0.0,0.0,2
0.8,0.6,0.6,0.401,0.5,2
0.0,0.899,0.401,0.0,0.0,2
0.901,0.799,0.0,0.0,0.0,2
0.53,0.0,0.598,0.001,0.0,2
0.0,0.9,0.401,0.001,0.001,2
0.53,0.0,0.602,0.002,0.001,2
0.0,0.901,0.4,0.001,0.001,2
1.0,0.999,0.599,0.0,0.0,2
0.87,0.899,0.699,0.2,0.001,2
0.831,0.151,0.7,0.001,0.002,2
0.8,0.601,0.6,0.399,0.499,2
0.9,0.001,0.7,0.001,0.001,2
0.801,0.752,0.5,0.0,0.0,2
0.898,0.8,0.0,0.001,0.001,2
0.671,0.001,0.7,0.0,0.0,2
0.529,0.0,0.603,0.0,0.002,2
0.897,0.8,0.001,0.0,0.0,2
1.0,0.9,0.001,0.0,0.0,2
0.83,0.151,0.698,0.001,0.001,2
0.899,0.001,0.7,0.001,0.002,2
0.53,0.0,0.602,0.001,0.0,2
0.0,0.901,0.399,0.0,0.0,2
0.9,0.001,0.7,0.001,0.0,2
0.531,0.0,0.6,0.0,0.002,2
0.699,0.0,0.501,0.0,0.0,2
0.529,0.001,0.6,0.001,0.0,2
0.87,0.899,0.701,0.2,0.001,2
1.001,1.0,0.601,0.001,0.0,2
1.001,1.001,0.6,0.001,0.0,2
0.872,0.898,0.7,0.2,0.0,2
0.999,1.001,0.599,0.001,0.001,2
0.899,0.001,0.701,0.001,0.002,2
0.801,0.75,0.5,0.0,0.0,2
0.799,0.751,0.5,0.0,0.001,2
0.701,0.0,0.501,0.0,0.0,2
0.9,0.0,0.701,0.0,0.001,2
0.0,0.9,0.402,0.0,0.001,2
0.77,0.799,0.001,0.0,0.001,2
0.001,0.902,0.4,0.002,0.0,2
1.0,0.901,0.001,0.001,0.0,2
0.898,0.798,0.003,0.0,0.001,2
0.529,0.001,0.601,0.001,0.0,2
0.531,0.002,0.599,0.001,0.001,2
0.532,0.0,0.6,0.001,0.0,2
0.999,0.001,0.698,0.399,0.001,2
0.8,0.601,0.601,0.401,0.501,2
0.9,0.001,0.0,0.4,0.002,2
0.831,0.149,0.7,0.0,0.001,2
0.0,0.9,0.401,0.002,0.001,2
0.699,0.001,0.5,0.0,0.001,2
0.8,0.6,0.6,0.401,0.501,2
0.533,0.001,0.6,0.001,0.0,2
0.9,0.001,0.699,0.002,0.002,2
0.001,0.0,0.001,0.449,0.0,2
0.801,0.599,0.601,0.4,0.499,2
0.7,0.0,0.501,0.001,0.0,2
0.533,0.001,0.6,0.001,0.001,2
0.672,0.001,0.7,0.0,0.0,2
0.0,0.901,0.4,0.0,0.001,2
0.87,0.901,0.7,0.2,0.0,2
0.72,0.95,0.649,0.352,0.001,2
0.529,0.001,0.6,0.001,0.001,2
0.899,0.801,0.0,0.0,0.001,2
0.902,0.002,0.7,0.001,0.002,2
0.531,0.0,0.602,0.002,0.0,2
1.0,0.0,0.698,0.4,0.0,2
0.0,0.902,0.399,0.003,0.001,2
1.001,0.999,0.6,0.0,0.001,2
0.001,0.9,0.4,0.0,0.0,2
0.001,0.902,0.4,0.002,0.001,2
0.53,0.0,0.597,0.0,0.0,2
0.9,0.8,0.0,0.001,0.001,2
0.8,1.0,0.001,0.001,0.001,2
0.001,0.902,0.4,0.003,0.0,2
0.53,0.0,0.599,0.001,0.0,2
0.8,0.601,0.6,0.4,0.499,2
0.53,0.001,0.6,0.0,0.001,2
0.802,0.602,0.601,0.4,0.5,2
0.901,0.0,0.7,0.001,0.001,2
0.532,0.001,0.6,0.001,0.0,2
0.67,0.002,0.7,0.001,0.0,2
0.999,0.001,0.703,0.4,0.0,2
1.001,0.0,0.702,0.402,0.0,2
0.8,0.601,0.602,0.4,0.5,2
0.899,0.8,0.0,0.001,0.0,2
0.831,0.151,0.7,0.001,0.0,2
0.8,0.6,0.6,0.4,0.501,2
0.9,0.799,0.001,0.001,0.0,2
0.83,0.149,0.698,0.001,0.0,2
0.9,0.0,0.699,0.001,0.001,2
0.898,0.8,0.0,0.001,0.001,2
0.001,0.9,0.4,0.001,0.002,2
0.531,0.0,0.602,0.001,0.0,2
0.83,0.15,0.699,0.0,0.0,2
0.9,0.002,0.7,0.002,0.001,2
0.872,0.9,0.701,0.201,0.0,2
0.829,0.15,0.701,0.001,0.001,2
0.53,0.002,0.6,0.0,0.0,2
0.83,0.15,0.7,0.001,0.0,2
0.999,0.002,0.7,0.399,0.0,2
0.872,0.898,0.7,0.2,0.001,2
0.999,0.9999999999999999,0.598,0.0,0.001,2
0.8,1.001,0.0,0.002,0.001,2
0.8,0.599,0.6,0.399,0.5,2
0.531,0.001,0.599,0.0,0.001,2
0.0,0.9,0.401,0.0,0.0,2
0.898,0.001,0.701,0.001,0.001,2
0.8,1.0,0.0,0.001,0.001,2
0.001,0.9,0.399,0.001,0.001,2
0.999,0.0,0.701,0.4,0.0,2
0.0,0.001,0.0,0.449,0.001,2
0.001,0.0,0.001,0.449,0.001,2
0.9999999999999999,0.9999999999999999,0.599,0.0,0.0,2
0.898,0.799,0.0,0.002,0.0,2
0.869,0.899,0.699,0.201,0.001,2
0.9,0.001,0.699,0.001,0.001,2
0.899,0.0,0.7,0.001,0.0,2
0.531,0.001,0.602,0.002,0.0,2
0.899,0.799,0.0,0.002,0.0,2
0.871,0.899,0.7,0.201,0.001,2
0.531,0.0,0.6,0.001,0.0,2
0.0,0.901,0.4,0.002,0.0,2
0.8,0.749,0.499,0.001,0.001,2
0.801,0.75,0.501,0.0,0.0,2
0.9,0.001,0.701,0.001,0.0,2
0.572,0.749,0.45,0.0,0.001,2
0.899,0.001,0.699,0.001,0.001,2
0.53,0.0,0.601,0.001,0.0,2
0.671,0.002,0.7,0.001,0.0,2
0.9,0.0,0.699,0.002,0.001,2
0.9,0.8,0.0,0.0,0.001,2
1.0019999999999998,1.0,0.599,0.002,0.0,2
0.529,0.001,0.601,0.001,0.0,2
0.9,0.002,0.7,0.001,0.001,2
1.0,0.001,0.699,0.4,0.0,2
0.531,0.0,0.601,0.001,0.0,2
0.673,0.0,0.7,0.001,0.002,2
0.529,0.0,0.6,0.001,0.0,2
0.533,0.0,0.599,0.001,0.0,2
0.671,0.001,0.7,0.002,0.002,2
1.0,1.0,0.601,0.0,0.0,2
1.001,0.0,0.7,0.4,0.002,2
0.53,0.001,0.597,0.001,0.0,2
1.001,1.0,0.599,0.001,0.0,2
0.673,0.0,0.7,0.001,0.0,2
0.9,0.0,0.7,0.002,0.001,2
0.67,0.001,0.7,0.001,0.0,2
0.0,0.9,0.4,0.001,0.0,2
0.898,0.8,0.001,0.0,0.001,2
0.897,0.801,0.001,0.0,0.0,2
0.871,0.899,0.7,0.2,0.001,2
0.9,0.0,0.001,0.4,0.003,2
0.901,0.003,0.7,0.002,0.001,2
1.0019999999999998,1.0,0.598,0.001,0.0,2
0.53,0.0,0.599,0.002,0.001,2
0.9,0.799,0.001,0.003,0.0,2
0.001,0.901,0.4,0.0,0.0,2
0.872,0.9,0.698,0.201,0.0,2
0.829,0.151,0.7,0.0,0.0,2
0.9,0.001,0.7,0.001,0.0,2
0.9,0.0,0.7,0.001,0.001,2
0.9,0.002,0.7,0.001,0.001,2
0.532,0.002,0.6,0.001,0.001,2
0.898,0.798,0.0,0.002,0.0,2
0.533,0.0,0.602,0.001,0.0,2
0.531,0.001,0.599,0.001,0.001,2
0.532,0.001,0.6,0.001,0.0,2
0.67,0.001,0.7,0.0,0.0,2
1.001,0.0,0.7,0.4,0.002,2
0.829,0.15,0.701,0.002,0.001,2
1.001,0.9,0.001,0.0,0.001,2
0.9,0.0,0.7,0.0,0.001,2
0.672,0.0,0.7,0.001,0.0,2
0.899,0.799,0.003,0.004,0.0,2
0.898,0.799,0.0,0.002,0.0,2
0.901,0.0,0.7,0.0,0.001,2
0.527,0.001,0.601,0.0,0.0,2
0.9,0.002,0.7,0.002,0.001,2
0.53,0.0,0.6,0.0,0.001,2
0.901,0.001,0.7,0.001,0.001,2
0.531,0.0,0.602,0.001,0.0,2
0.533,0.001,0.599,0.001,0.001,2
0.531,0.001,0.6,0.001,0.0,2
0.701,0.0,0.5,0.001,0.001,2
1.0019999999999998,1.0,0.599,0.0,0.0,2
0.8,1.0,0.002,0.002,0.0,2
1.0,0.9,0.001,0.0,0.0,2
1.001,0.0,0.701,0.4,0.002,2
1.0,0.9989999999999999,0.6,0.0,0.001,2
0.9,0.0,0.697,0.0,0.0,2
0.9,0.0,0.7,0.0,0.001,2
0.536,0.001,0.601,0.0,0.0,2
0.77,0.8,0.0,0.0,0.0,2
0.898,0.798,0.002,0.001,0.001,2
0.0,0.902,0.4,0.002,0.0,2
0.533,0.0,0.602,0.001,0.0,2
0.53,0.002,0.597,0.001,0.0,2
0.9,0.0,0.701,0.001,0.001,2
0.898,0.799,0.001,0.0,0.001,2
0.53,0.0,0.599,0.001,0.0,2
0.0,0.902,0.399,0.001,0.001,2
0.801,1.001,0.0,0.002,0.0,2
0.53,0.001,0.6,0.002,0.0,2
0.999,1.0,0.601,0.001,0.0,2
0.529,0.001,0.602,0.001,0.002,2
0.9,0.0,0.001,0.4,0.003,2
0.899,0.799,0.0,0.001,0.0,2
0.532,0.002,0.6,0.001,0.001,2
0.831,0.151,0.7,0.0,0.001,2
0.699,0.0,0.5,0.001,0.001,2
0.531,0.0,0.6,0.002,0.001,2
0.0,0.0,0.002,0.45,0.0,2
0.531,0.001,0.601,0.0,0.0,2
0.9,0.001,0.002,0.399,0.002,2
1.0,0.0,0.7,0.399,0.0,2
0.002,0.001,0.001,0.45,0.0,2
0.72,0.95,0.649,0.35,0.0,2
0.531,0.0,0.603,0.001,0.0,2
1.0,1.0,0.599,0.0,0.0,2
0.9,0.001,0.7,0.002,0.0,2
0.901,0.001,0.7,0.001,0.002,2
0.531,0.0,0.6,0.002,0.0,2
0.798,0.751,0.5,0.0,0.0,2
0.529,0.001,0.601,0.001,0.001,2
0.9,0.801,0.001,0.001,0.0,2
0.0,0.902,0.399,0.002,0.0,2
0.529,0.001,0.602,0.001,0.0,2
0.0,0.902,0.4,0.001,0.0,2
0.531,0.001,0.601,0.001,0.0,2
1.0,0.001,0.7,0.4,0.0,2
0.0,0.9,0.4,0.0,0.001,2
0.53,0.001,0.599,0.0,0.001,2
0.9999999999999999,1.0,0.599,0.0,0.001,2
1.001,1.0,0.598,0.001,0.0,2
0.53,0.002,0.6,0.001,0.0,2
0.529,0.002,0.602,0.0,0.0,2
0.77,0.8,0.001,0.0,0.0,2
1.0,0.899,0.001,0.0,0.001,2
1.0,0.999,0.601,0.0,0.0,2
0.002,0.9,0.4,0.001,0.002,2
0.53,0.001,0.6,0.001,0.0,2
0.799,0.601,0.601,0.401,0.501,2
0.898,0.8,0.0,0.001,0.0,2
1.0,0.9999999999999999,0.599,0.001,0.0,2
0.898,0.801,0.0,0.0,0.0,2
0.87,0.899,0.7,0.2,0.001,2
0.533,0.0,0.6,0.001,0.001,2
0.901,0.001,0.7,0.001,0.001,2
0.001,0.901,0.4,0.002,0.0,2
0.901,0.799,0.0,0.0,0.001,2
0.529,0.001,0.6,0.0,0.001,2
0.67,0.002,0.7,0.001,0.0,2
0.001,0.902,0.4,0.0,0.0,2
0.529,0.0,0.601,0.0,0.001,2
1.0,0.001,0.7,0.4,0.0,2
1.001,0.9,0.201,0.0,0.0,2
1.0019999999999998,0.001,0.7,0.399,0.0,2
0.672,0.001,0.7,0.002,0.001,2
0.801,0.6,0.599,0.399,0.5,2
0.699,0.001,0.5,0.002,0.0,2
0.0,0.9,0.399,0.001,0.001,2
0.529,0.0,0.602,0.001,0.001,2
0.53,0.0,0.602,0.0,0.002,2
0.0,0.901,0.399,0.001,0.002,2
0.529,0.001,0.6,0.001,0.0,2
0.53,0.001,0.6,0.0,0.0,2
0.831,0.15,0.7,0.001,0.0,2
0.0,0.901,0.4,0.003,0.001,2
0.531,0.001,0.599,0.002,0.003,2
0.532,0.0,0.602,0.001,0.0,2
0.8,1.0,0.001,0.001,0.001,2
0.8,0.601,0.598,0.4,0.5,2
0.798,0.749,0.5,0.001,0.001,2
0.529,0.0,0.599,0.001,0.001,2
0.801,0.749,0.499,0.0,0.0,2
0.0,0.901,0.403,0.001,0.0,2
0.532,0.002,0.6,0.001,0.001,2
0.0,0.901,0.4,0.001,0.0,2
0.53,0.001,0.601,0.002,0.0,2
0.532,0.001,0.6,0.001,0.0,2
0.001,0.902,0.4,0.002,0.001,2
0.899,0.001,0.7,0.001,0.001,2
0.529,0.001,0.6,0.001,0.001,2
0.53,0.0,0.601,0.002,0.001,2
0.8,0.6,0.6,0.401,0.499,2
0.799,0.75,0.5,0.001,0.001,2
0.898,0.8,0.001,0.001,0.0,2
0.829,0.151,0.7,0.001,0.001,2
0.8,1.0,0.0,0.0,0.0,2
0.702,0.001,0.499,0.001,0.002,2
0.529,0.001,0.599,0.001,0.0,2
0.9,0.001,0.7,0.001,0.002,2
0.532,0.002,0.6,0.002,0.001,2
0.529,0.001,0.601,0.0,0.001,2
0.831,0.15,0.7,0.0,0.0,2
0.899,0.0,0.701,0.001,0.001,2
0.8,0.751,0.5,0.0,0.0,2
0.801,0.601,0.6,0.399,0.499,2
0.001,0.0,0.001,0.45,0.001,2
0.999,0.0,0.699,0.399,0.0,2
0.901,0.001,0.7,0.003,0.0,2
0.0,0.901,0.398,0.003,0.0,2
0.701,0.001,0.5,0.001,0.0,2
0.9,0.0,0.001,0.4,0.001,2
0.53,0.0,0.6,0.001,0.0,2
0.53,0.0,0.6,0.001,0.001,2
0.999,1.001,0.601,0.0,0.001,2
0.899,0.799,0.0,0.0,0.002,2
0.672,0.001,0.701,0.002,0.0,2
0.531,0.001,0.597,0.001,0.001,2
0.83,0.15,0.701,0.001,0.0,2
0.001,0.9,0.401,0.0,0.0,2
0.9,0.001,0.7,0.001,0.0,2
0.9,0.0,0.699,0.001,0.001,2
0.531,0.0,0.598,0.002,0.001,2
0.001,0.901,0.401,0.001,0.0,2
0.531,0.001,0.599,0.001,0.001,2
0.701,0.001,0.5,0.001,0.001,2
1.0,0.001,0.7,0.399,0.0,2
0.53,0.0,0.6,0.001,0.002,2
0.899,0.801,0.001,0.0,0.0,2
0.07,0.0,0.001,0.401,0.0,2
0.8,0.751,0.5,0.002,0.0,2
0.53,0.0,0.597,0.001,0.001,2
0.899,0.799,0.001,0.0,0.0,2
0.769,0.8,0.001,0.0,0.0,2
0.0,0.0,0.001,0.45,0.001,2
1.0,1.001,0.599,0.0,0.0,2
0.9,0.0,0.701,0.003,0.001,2
0.899,0.001,0.701,0.001,0.001,2
0.999,1.0,0.598,0.001,0.0,2
0.9,0.0,0.7,0.002,0.0,2
0.001,0.901,0.398,0.003,0.0,2
0.898,0.802,0.0,0.0,0.0,2
0.8,0.75,0.501,0.001,0.0,2
0.899,0.799,0.003,0.002,0.001,2
0.672,0.001,0.701,0.002,0.0,2
0.529,0.002,0.6,0.001,0.001,2
0.529,0.0,0.601,0.001,0.0,2
0.531,0.001,0.6,0.001,0.0,2
0.896,0.8,0.001,0.0,0.0,2
0.002,0.901,0.399,0.001,0.0,2
0.87,0.9,0.699,0.2,0.001,2
0.53,0.0,0.601,0.002,0.0,2
0.0,0.901,0.399,0.001,0.001,2
0.532,0.001,0.6,0.001,0.0,2
0.799,1.0,0.001,0.001,0.001,2
0.901,0.0,0.699,0.001,0.001,2
0.001,0.9,0.401,0.001,0.001,2
0.531,0.001,0.6,0.001,0.0,2
1.001,0.0,0.7,0.399,0.001,2
0.702,0.0,0.5,0.0,0.001,2
0.672,0.0,0.7,0.0,0.002,2
0.701,0.8,0.7,0.399,0.0,2
0.001,0.9,0.401,0.001,0.002,2
0.9,0.001,0.698,0.0,0.0,2
0.999,1.0,0.6,0.001,0.0,2
0.671,0.0,0.7,0.001,0.002,2
0.001,0.0,0.002,0.45,0.0,2
0.702,0.001,0.499,0.001,0.001,2
0.898,0.002,0.7,0.002,0.001,2
0.9,0.001,0.7,0.002,0.0,2
0.532,0.001,0.6,0.002,0.0,2
0.899,0.0,0.7,0.0,0.001,2
0.7,0.0,0.5,0.001,0.0,2
0.53,0.001,0.6,0.001,0.001,2
0.0,0.9,0.402,0.0,0.001,2
0.533,0.001,0.6,0.001,0.001,2
0.9,0.0,0.701,0.001,0.0,2
0.531,0.001,0.6,0.001,0.0,2
1.0,0.999,0.601,0.0,0.001,2
0.898,0.801,0.001,0.001,0.001,2
0.899,0.0,0.699,0.003,0.001,2
