A1,A2,B1,B2,C1,C2,TOEFL,IELTS,SAT,userLevelByHuman
0.87,0.869,0.6,0.0,0.0,0.0,0.0,0.0,0.001,2
0.001,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.88,0.471,0.3,0.001,0.1,0.0,0.001,0.0,0.0,2
1.0,0.8,0.0,0.0,0.001,0.001,0.0,0.0,0.0,2
0.951,0.6,0.701,0.0,0.0,0.001,0.0,0.0,0.001,2
0.9,0.35,0.501,0.0,0.0,0.001,0.001,0.0,0.0,2
0.001,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.001,2
0.47,0.401,0.3,0.0,0.001,0.0,0.0,0.0,0.0,2
0.001,0.9,0.001,0.0,0.0,0.0,0.001,0.0,0.0,2
0.8,0.9,0.6,0.0,0.0,0.001,0.0,0.0,0.001,2
0.001,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.9,0.0,0.401,0.0,0.0,0.0,0.0,0.001,0.0,2
1.0,0.63,0.6,0.0,0.0,0.002,0.001,0.001,0.001,2
1.0,0.0,0.3,0.0,0.0,0.0,0.001,0.0,0.0,2
0.7,0.8,0.0,0.0,0.001,0.001,0.001,0.0,0.0,2
0.5,0.0,0.7,0.0,0.0,0.001,0.0,0.0,0.0,2
0.9,0.7,0.45,0.299,0.001,0.001,0.001,0.0,0.0,2
1.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,2
0.831,0.0,0.5,0.0,0.0,0.0,0.0,0.001,0.001,2
0.85,0.6,0.5,0.001,0.0,0.001,0.0,0.0,0.0,2
0.0,1.001,0.0,0.002,0.0,0.0,0.001,0.0,0.001,2
0.871,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2
0.9,0.8,0.0,0.001,0.0,0.0,0.002,0.0,0.0,2
1.0,0.75,0.501,0.0,0.0,0.0,0.0,0.0,0.001,2
0.832,0.77,0.0,0.0,0.001,0.0,0.0,0.001,0.0,2
0.781,0.729,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2
0.75,1.0,0.0,0.4,0.001,0.0,0.0,0.001,0.0,2
0.86,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.001,2
0.86,0.3,0.5,0.001,0.001,0.001,0.0,0.0,0.0,2
0.82,0.8,0.001,0.0,0.2,0.0,0.001,0.0,0.0,2
1.0,0.75,0.5,0.0,0.001,0.0,0.0,0.0,0.001,2
0.0,1.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2
0.831,0.0,0.5,0.001,0.0,0.0,0.0,0.0,0.001,2
0.0,0.8,0.0,0.0,0.0,0.0,0.001,0.001,0.001,2
0.0,0.901,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,0.5,0.5,0.0,0.001,0.0,0.0,0.001,0.0,2
0.602,1.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,2
0.801,0.6,0.4,0.001,0.0,0.001,0.0,0.0,0.0,2
0.8,0.5,0.501,0.0,0.0,0.0,0.0,0.0,0.0,2
0.629,0.5,0.7,0.0,0.0,0.002,0.0,0.0,0.001,2
1.0,0.7,0.499,0.0,0.0,0.0,0.0,0.001,0.0,2
0.47,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2
0.95,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2
0.87,0.9,0.0,0.0,0.0,0.001,0.0,0.001,0.0,2
0.999,0.9,0.001,0.001,0.0,0.0,0.0,0.001,0.0,2
0.499,0.75,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2
0.7,0.85,0.6,0.0,0.0,0.001,0.0,0.0,0.0,2
0.0,0.95,0.0,0.001,0.0,0.0,0.001,0.0,0.0,2
0.95,0.898,0.0,0.0,0.001,0.0,0.0,0.0,0.001,2
0.629,0.8,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2
1.0,1.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2
0.93,0.85,0.0,0.0,0.001,0.001,0.0,0.001,0.0,2
0.82,0.95,0.001,0.0,0.0,0.001,0.0,0.0,0.0,2
0.869,0.801,0.0,0.0,0.0,0.0,0.001,0.0,0.001,2
0.001,0.7,0.0,0.2,0.0,0.001,0.0,0.001,0.0,2
0.95,0.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.831,0.65,0.45,0.001,0.0,0.0,0.0,0.0,0.0,2
0.999,0.9,0.001,0.0,0.001,0.0,0.0,0.001,0.0,2
0.701,0.749,0.0,0.0,0.001,0.001,0.001,0.0,0.0,2
0.9,0.0,0.401,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,0.0,0.7,0.0,0.0,0.001,0.0,0.0,0.001,2
0.0,0.8,0.001,0.0,0.0,0.0,0.0,0.0,0.001,2
0.6,0.8,0.0,0.001,0.0,0.0,0.0,0.0,0.001,2
0.001,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.629,0.5,0.701,0.0,0.0,0.001,0.0,0.0,0.0,2
0.9,0.8,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2
0.901,0.75,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2
0.75,0.8,0.001,0.0,0.0,0.001,0.001,0.001,0.001,2
0.629,0.8,0.0,0.0,0.0,0.0,0.001,0.001,0.001,2
0.75,0.8,0.0,0.0,0.0,0.002,0.001,0.0,0.0,2
0.6,0.8,0.001,0.0,0.0,0.0,0.001,0.0,0.0,2
0.75,1.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0,2
1.0,0.8,0.0,0.002,0.0,0.0,0.0,0.0,0.0,2
1.0,0.8,0.0,0.001,0.0,0.0,0.0,0.0,0.001,2
0.7,0.799,0.0,0.001,0.001,0.0,0.0,0.0,0.0,2
0.86,0.3,0.5,0.001,0.0,0.0,0.001,0.0,0.001,2
0.9,0.68,0.651,0.0,0.0,0.0,0.0,0.0,0.0,2
0.999,0.63,0.6,0.0,0.0,0.0,0.001,0.0,0.001,2
0.75,1.0,0.001,0.001,0.003,0.0,0.0,0.0,0.0,2
1.0,0.801,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2
0.35,0.0,0.7,0.2,0.0,0.001,0.0,0.001,0.0,2
0.0,0.799,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.9,0.0,0.0,0.0,0.001,0.001,0.0,0.0,2
0.87,1.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2
0.001,0.8,0.0,0.0,0.0,0.001,0.001,0.001,0.001,2
0.469,0.4,0.3,0.0,0.001,0.0,0.0,0.0,0.0,2
0.949,0.849,0.0,0.001,0.0,0.0,0.0,0.001,0.0,2
0.0,0.8,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2
0.859,0.3,0.499,0.0,0.0,0.0,0.002,0.0,0.0,2
1.0,0.63,0.599,0.001,0.0,0.0,0.001,0.0,0.0,2
0.8,0.0,0.6,0.002,0.0,0.001,0.0,0.0,0.0,2
0.93,0.851,0.0,0.0,0.0,0.0,0.001,0.0,0.001,2
0.0,0.8,0.0,0.001,0.001,0.0,0.0,0.0,0.001,2
0.0,0.8,0.0,0.0,0.0,0.0,0.001,0.001,0.0,2
0.0,0.9,0.0,0.0,0.001,0.0,0.0,0.0,0.001,2
0.629,0.5,0.701,0.0,0.0,0.001,0.0,0.0,0.001,2
0.999,0.901,0.001,0.0,0.0,0.0,0.0,0.001,0.0,2
0.62,0.551,0.4,0.0,0.0,0.0,0.001,0.0,0.0,2
1.0,0.7,0.5,0.0,0.0,0.0,0.001,0.001,0.0,2
0.75,0.801,0.0,0.0,0.0,0.001,0.0,0.0,0.0,2
1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,0.85,0.5,0.0,0.0,0.001,0.0,0.0,0.0,2
0.95,0.9,0.6,0.0,0.0,0.0,0.001,0.0,0.0,2
1.0,0.999,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2
0.819,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2
0.0,1.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2
0.68,0.45,0.599,0.0,0.0,0.0,0.0,0.0,0.0,2
0.859,0.3,0.5,0.0,0.0,0.0,0.001,0.0,0.001,2
0.85,0.55,0.302,0.0,0.001,0.0,0.001,0.0,0.001,2
0.77,0.75,0.5,0.0,0.0,0.001,0.0,0.0,0.001,2
0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2
1.0,0.0,0.7,0.0,0.0,0.0,0.002,0.001,0.001,2
0.86,0.3,0.5,0.0,0.0,0.001,0.0,0.001,0.001,2
0.77,0.53,0.4,0.25,0.0,0.0,0.001,0.001,0.0,2
1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.001,2
0.95,0.0,0.6,0.0,0.0,0.0,0.001,0.0,0.0,2
0.901,0.75,0.0,0.0,0.0,0.0,0.001,0.001,0.0,2
0.781,0.73,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.9,0.5,0.0,0.0,0.0,0.001,0.0,0.001,2
0.001,0.9,0.001,0.0,0.0,0.0,0.001,0.0,0.001,2
0.5,0.0,0.7,0.0,0.0,0.0,0.001,0.0,0.0,2
0.5,0.001,0.7,0.0,0.0,0.001,0.0,0.0,0.001,2
0.95,0.9,0.6,0.001,0.0,0.0,0.0,0.0,0.0,2
0.85,0.55,0.301,0.0,0.002,0.001,0.0,0.0,0.0,2
0.832,0.77,0.0,0.0,0.001,0.0,0.001,0.001,0.0,2
0.999,0.0,0.7,0.0,0.001,0.0,0.0,0.0,0.001,2
0.7,0.749,0.0,0.0,0.001,0.0,0.001,0.0,0.0,2
0.83,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.002,2
0.7,0.75,0.0,0.0,0.001,0.001,0.001,0.001,0.0,2
1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.001,0.0,2
0.7,0.751,0.0,0.0,0.001,0.0,0.001,0.001,0.0,2
1.0,0.8,0.001,0.001,0.0,0.001,0.0,0.001,0.001,2
0.001,0.8,0.0,0.001,0.0,0.0,0.0,0.001,0.001,2
0.95,0.43,0.7,0.0,0.001,0.0,0.0,0.0,0.0,2
0.001,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2
0.88,0.769,0.6,0.001,0.001,0.0,0.001,0.001,0.0,2
0.6,0.8,0.001,0.0,0.0,0.0,0.0,0.001,0.0,2
1.0,0.53,0.5,0.0,0.001,0.0,0.001,0.0,0.0,2
0.88,0.47,0.3,0.0,0.1,0.001,0.0,0.0,0.0,2
0.0,0.951,0.0,0.0,0.0,0.002,0.0,0.0,0.0,2
1.0,0.901,0.0,0.0,0.0,0.0,0.001,0.001,0.0,2
0.831,0.001,0.5,0.001,0.0,0.0,0.0,0.0,0.0,2
0.85,0.6,0.499,0.0,0.0,0.0,0.0,0.001,0.001,2
0.859,0.3,0.499,0.0,0.0,0.0,0.002,0.001,0.0,2
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2
0.0,0.8,0.7,0.0,0.0,0.001,0.0,0.0,0.0,2
0.9,0.35,0.5,0.001,0.001,0.0,0.0,0.0,0.0,2
0.451,0.799,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2
0.899,0.497,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2
0.799,0.8,0.0,0.0,0.0,0.001,0.0,0.001,0.001,2
0.93,0.849,0.0,0.0,0.001,0.0,0.0,0.001,0.0,2
0.87,0.57,0.5,0.0,0.0,0.001,0.0,0.0,0.0,2
1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.8,0.0,0.0,0.0,0.001,0.0,0.0,0.0,2
0.831,0.65,0.45,0.0,0.0,0.001,0.001,0.0,0.001,2
0.951,0.429,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2
0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2
1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2
0.799,0.8,0.0,0.0,0.0,0.0,0.0,0.002,0.0,2
0.88,0.47,0.3,0.001,0.1,0.001,0.0,0.0,0.0,2
0.629,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.498,0.751,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2
1.0,0.499,0.5,0.0,0.001,0.001,0.0,0.0,0.0,2
0.95,0.898,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2
0.9,0.8,0.0,0.001,0.001,0.0,0.0,0.0,0.0,2
0.8,0.5,0.601,0.0,0.001,0.0,0.0,0.0,0.0,2
0.95,0.0,0.6,0.0,0.001,0.0,0.001,0.001,0.0,2
0.63,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2
0.899,0.5,0.6,0.0,0.0,0.001,0.0,0.0,0.0,2
0.599,0.8,0.0,0.0,0.001,0.001,0.0,0.0,0.001,2
0.75,0.45,0.3,0.0,0.201,0.0,0.0,0.0,0.0,2
0.0,0.8,0.0,0.0,0.001,0.0,0.0,0.001,0.0,2
0.88,0.47,0.3,0.001,0.1,0.0,0.0,0.001,0.0,2
0.85,0.73,0.7,0.001,0.001,0.0,0.0,0.0,0.0,2
0.0,0.9,0.0,0.001,0.0,0.001,0.0,0.0,0.0,2
0.75,0.45,0.3,0.0,0.199,0.0,0.0,0.0,0.001,2
0.832,0.771,0.0,0.0,0.001,0.001,0.0,0.0,0.0,2
0.0,0.7,0.0,0.2,0.001,0.0,0.0,0.001,0.0,2
0.83,0.77,0.0,0.0,0.0,0.001,0.0,0.001,0.001,2
0.87,1.001,0.0,0.001,0.0,0.001,0.0,0.001,0.0,2
0.0,0.8,0.002,0.0,0.0,0.0,0.0,0.001,0.002,2
0.83,0.001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2
0.85,0.899,0.7,0.0,0.001,0.0,0.0,0.0,0.0,2
0.77,0.751,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2
0.95,0.001,0.601,0.0,0.0,0.0,0.0,0.0,0.0,2
0.87,0.9,0.0,0.001,0.0,0.0,0.001,0.0,0.0,2
0.88,0.47,0.3,0.001,0.1,0.001,0.0,0.001,0.0,2
1.0,0.8,0.0,0.0,0.002,0.001,0.0,0.0,0.0,2
0.001,0.85,0.4,0.0,0.0,0.0,0.001,0.0,0.0,2
0.951,0.0,0.6,0.0,0.001,0.0,0.0,0.001,0.0,2
0.5,0.0,0.7,0.0,0.0,0.001,0.0,0.001,0.0,2
0.0,0.8,0.0,0.0,0.001,0.001,0.0,0.0,0.0,2
0.831,0.65,0.45,0.0,0.0,0.001,0.002,0.0,0.001,2
0.7,0.8,0.002,0.0,0.0,0.0,0.0,0.0,0.001,2
0.47,0.399,0.3,0.0,0.0,0.0,0.0,0.001,0.0,2
0.702,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.88,0.77,0.6,0.001,0.0,0.0,0.0,0.0,0.0,2
0.901,0.68,0.65,0.0,0.0,0.0,0.0,0.001,0.0,2
0.001,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2
1.0,0.8,0.0,0.0,0.0,0.0,0.001,0.001,0.0,2
0.779,0.73,0.6,0.001,0.0,0.001,0.0,0.0,0.0,2
0.93,0.851,0.0,0.001,0.0,0.0,0.0,0.002,0.0,2
1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.001,2
1.0,0.9,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2
0.62,0.551,0.4,0.0,0.0,0.0,0.0,0.0,0.001,2
0.701,0.8,0.0,0.0,0.0,0.0,0.0,0.001,0.0,2
0.0,0.7,0.0,0.201,0.001,0.0,0.0,0.0,0.0,2
1.0,0.001,0.701,0.0,0.0,0.0,0.0,0.0,0.002,2
1.0,0.499,0.5,0.0,0.0,0.001,0.0,0.0,0.0,2
0.9,0.6,0.399,0.0,0.001,0.0,0.001,0.001,0.0,2
0.87,0.8,0.0,0.001,0.0,0.0,0.001,0.0,0.0,2
0.62,0.551,0.4,0.0,0.0,0.001,0.001,0.0,0.0,2
0.82,0.951,0.002,0.0,0.0,0.0,0.0,0.0,0.001,2
0.0,1.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,2
0.7,0.8,0.0,0.0,0.001,0.001,0.0,0.001,0.0,2
1.0,0.749,0.5,0.0,0.001,0.0,0.0,0.0,0.001,2
0.831,0.77,0.0,0.001,0.001,0.001,0.001,0.001,0.0,2
1.0,0.499,0.5,0.0,0.001,0.001,0.0,0.0,0.001,2
0.601,1.0,0.0,0.001,0.0,0.0,0.001,0.001,0.0,2
0.9,0.5,0.601,0.0,0.0,0.0,0.0,0.001,0.0,2
0.831,0.0,0.5,0.0,0.001,0.0,0.0,0.0,0.002,2
0.75,0.449,0.3,0.0,0.199,0.0,0.0,0.0,0.0,2
0.85,0.6,0.499,0.0,0.002,0.0,0.0,0.0,0.0,2
0.88,0.77,0.6,0.0,0.001,0.0,0.001,0.0,0.0,2
0.831,0.0,0.5,0.0,0.001,0.0,0.0,0.0,0.003,2
0.82,0.95,0.0,0.0,0.001,0.0,0.0,0.0,0.0,2
0.6,0.8,0.0,0.0,0.0,0.001,0.0,0.0,0.001,2
0.0,0.8,0.002,0.0,0.001,0.0,0.0,0.001,0.002,2
0.6,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2
0.82,0.95,0.0,0.0,0.001,0.0,0.001,0.0,0.0,2
0.82,0.95,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2
0.95,0.9,0.6,0.0,0.001,0.0,0.001,0.0,0.0,2
0.499,0.75,0.002,0.0,0.0,0.0,0.001,0.0,0.0,2
0.7,0.85,0.6,0.0,0.0,0.001,0.0,0.001,0.0,2
0.87,0.8,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2
0.0,1.001,0.0,0.002,0.0,0.0,0.001,0.0,0.001,2
0.6,0.8,0.0,0.001,0.0,0.0,0.001,0.0,0.0,2
0.88,0.47,0.3,0.0,0.1,0.0,0.0,0.0,0.001,2
0.35,0.001,0.7,0.2,0.0,0.0,0.0,0.0,0.0,2
0.7,0.8,0.001,0.0,0.001,0.0,0.0,0.001,0.0,2
0.831,0.002,0.501,0.001,0.0,0.001,0.0,0.0,0.001,2
0.0,0.9,0.0,0.0,0.001,0.0,0.0,0.0,0.0,2
1.0,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.901,0.85,0.601,0.0,0.0,0.001,0.001,0.001,0.0,2
0.9,0.68,0.65,0.0,0.0,0.0,0.001,0.001,0.0,2
0.86,0.299,0.5,0.0,0.0,0.001,0.0,0.0,0.0,2
0.0,0.8,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.899,0.5,0.0,0.001,0.0,0.0,0.0,0.0,2
0.6,1.0,0.65,0.0,0.0,0.0,0.001,0.001,0.0,2
0.86,0.3,0.5,0.001,0.0,0.001,0.0,0.001,0.001,2
0.0,0.801,0.0,0.002,0.0,0.0,0.0,0.0,0.0,2
0.799,0.8,0.0,0.0,0.001,0.0,0.0,0.001,0.0,2
0.75,0.801,0.0,0.001,0.0,0.001,0.0,0.0,0.0,2
0.601,1.0,0.0,0.001,0.0,0.001,0.0,0.001,0.0,2
0.499,0.751,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2
1.0,0.8,0.0,0.0,0.0,0.001,0.001,0.0,0.0,2
0.601,1.0,0.0,0.001,0.0,0.0,0.001,0.001,0.001,2
1.001,0.001,0.7,0.0,0.0,0.0,0.001,0.001,0.0,2
0.629,0.799,0.0,0.0,0.0,0.0,0.001,0.001,0.001,2
0.7,0.8,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.901,0.8,0.0,0.001,0.0,0.0,0.0,0.001,0.0,2
0.901,0.85,0.6,0.0,0.0,0.0,0.002,0.0,0.0,2
1.001,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.899,0.6,0.399,0.0,0.001,0.001,0.0,0.0,0.0,2
0.87,1.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,2
0.949,0.9,0.6,0.0,0.0,0.0,0.001,0.0,0.0,2
0.75,1.0,0.001,0.001,0.001,0.0,0.001,0.0,0.0,2
0.852,0.47,0.7,0.0,0.0,0.001,0.0,0.0,0.0,2
1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.001,2
0.9,0.001,0.4,0.0,0.0,0.0,0.001,0.0,0.0,2
0.9,0.5,0.6,0.0,0.0,0.0,0.0,0.001,0.0,2
0.749,0.449,0.301,0.0,0.2,0.0,0.001,0.0,0.0,2
0.7,0.75,0.001,0.0,0.0,0.0,0.0,0.001,0.001,2
0.85,0.601,0.5,0.0,0.002,0.0,0.0,0.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,2
0.9,0.75,0.0,0.0,0.0,0.0,0.002,0.0,0.0,2
0.93,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.9,0.9,0.599,0.0,0.001,0.0,0.0,0.0,0.0,2
1.0,0.8,0.0,0.0,0.0,0.001,0.001,0.0,0.0,2
1.001,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.699,0.0,0.001,0.0,0.0,0.0,0.0,2
0.7,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.6,1.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,2
0.951,0.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.87,0.55,0.4,0.299,0.199,0.0,0.0,0.0,0.0,2
0.9,0.8,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2
0.9,0.6,0.399,0.0,0.002,0.0,0.001,0.0,0.0,2
0.679,0.45,0.6,0.001,0.0,0.001,0.001,0.0,0.0,2
0.801,0.9,0.0,0.0,0.0,0.001,0.0,0.0,0.0,2
1.0,0.499,0.5,0.0,0.001,0.001,0.001,0.0,0.001,2
0.5,0.0,0.7,0.0,0.0,0.001,0.0,0.001,0.0,2
0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,2
0.95,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2
0.749,0.8,0.001,0.001,0.0,0.0,0.0,0.0,0.0,2
0.831,0.65,0.45,0.0,0.0,0.0,0.002,0.001,0.0,2
0.6,0.8,0.001,0.001,0.0,0.0,0.0,0.0,0.001,2
0.7,0.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.95,0.001,0.0,0.0,0.0,0.001,0.0,0.0,2
0.85,0.549,0.301,0.0,0.002,0.001,0.0,0.0,0.0,2
0.85,0.6,0.5,0.0,0.002,0.0,0.0,0.0,0.0,2
0.9,0.88,0.5,0.2,0.1,0.0,0.0,0.0,0.0,2
0.9,0.001,0.4,0.001,0.0,0.0,0.0,0.0,0.0,2
0.9,0.5,0.6,0.0,0.0,0.0,0.0,0.001,0.0,2
0.85,0.899,0.7,0.0,0.001,0.0,0.0,0.0,0.0,2
0.801,0.6,0.402,0.0,0.0,0.001,0.001,0.0,0.0,2
0.831,0.0,0.5,0.001,0.0,0.001,0.0,0.001,0.001,2
0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,0.0,0.699,0.0,0.0,0.0,0.002,0.001,0.0,2
0.0,0.951,0.001,0.0,0.0,0.001,0.0,0.0,0.0,2
0.801,0.599,0.402,0.0,0.0,0.001,0.001,0.0,0.0,2
0.999,0.0,0.7,0.0,0.0,0.0,0.0,0.001,0.0,2
0.71,0.45,0.55,0.2,0.101,0.001,0.0,0.001,0.0,2
0.0,1.0,0.0,0.002,0.0,0.0,0.0,0.001,0.001,2
1.0,0.8,0.001,0.4,0.002,0.0,0.001,0.0,0.0,2
0.5,0.75,0.0,0.001,0.001,0.0,0.0,0.0,0.0,2
0.8,0.8,0.0,0.0,0.0,0.001,0.0,0.001,0.0,2
0.5,0.75,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.799,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.799,0.0,0.001,0.001,0.0,0.0,0.0,0.0,2
0.951,0.898,0.0,0.0,0.0,0.001,0.0,0.0,0.0,2
0.999,0.9,0.001,0.0,0.0,0.0,0.001,0.0,0.0,2
1.001,0.749,0.5,0.0,0.0,0.001,0.0,0.001,0.0,2
0.831,0.001,0.5,0.001,0.0,0.0,0.0,0.0,0.001,2
0.001,1.0,0.0,0.0,0.001,0.0,0.001,0.001,0.0,2
1.0,0.499,0.5,0.0,0.001,0.001,0.0,0.0,0.001,2
0.001,0.9,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2
0.799,0.8,0.0,0.001,0.0,0.0,0.0,0.001,0.0,2
0.83,0.0,0.5,0.001,0.001,0.0,0.0,0.0,0.0,2
0.999,0.0,0.7,0.0,0.0,0.001,0.0,0.0,0.0,2
0.999,0.63,0.6,0.0,0.0,0.001,0.001,0.0,0.001,2
0.851,0.47,0.7,0.0,0.0,0.0,0.001,0.0,0.0,2
0.78,0.73,0.6,0.001,0.0,0.001,0.0,0.0,0.0,2
0.62,0.551,0.4,0.0,0.0,0.002,0.001,0.0,0.0,2
0.9,0.7,0.45,0.299,0.0,0.002,0.001,0.0,0.001,2
0.82,0.8,0.0,0.001,0.2,0.0,0.0,0.0,0.0,2
1.0,0.0,0.7,0.0,0.0,0.001,0.0,0.001,0.001,2
0.0,0.8,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2
0.471,0.4,0.3,0.0,0.0,0.0,0.002,0.0,0.0,2
0.001,0.95,0.0,0.0,0.001,0.0,0.0,0.0,0.0,2
0.85,0.47,0.4,0.0,0.001,0.0,0.001,0.0,0.0,2
0.999,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.469,0.4,0.3,0.0,0.001,0.0,0.0,0.001,0.0,2
1.0,0.8,0.001,0.401,0.001,0.0,0.0,0.0,0.0,2
0.83,0.0,0.5,0.001,0.0,0.0,0.0,0.0,0.001,2
0.9,0.899,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2
0.881,0.47,0.3,0.0,0.1,0.001,0.0,0.0,0.001,2
0.999,0.001,0.299,0.0,0.0,0.0,0.0,0.002,0.0,2
0.85,0.6,0.5,0.0,0.0,0.001,0.0,0.001,0.0,2
0.951,0.001,0.601,0.0,0.0,0.0,0.0,0.0,0.0,2
0.95,0.9,0.6,0.0,0.001,0.0,0.0,0.0,0.001,2
1.001,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1.001,0.9,0.0,0.0,0.0,0.0,0.0,0.001,0.0,2
0.71,0.45,0.548,0.2,0.1,0.0,0.0,0.0,0.0,2
1.001,0.9,0.0,0.0,0.0,0.001,0.0,0.001,0.0,2
1.0,0.8,0.0,0.0,0.0,0.001,0.0,0.001,0.0,2
0.499,0.0,0.699,0.0,0.001,0.001,0.0,0.001,0.0,2
0.831,0.651,0.45,0.0,0.0,0.0,0.001,0.001,0.0,2
0.859,0.3,0.499,0.0,0.001,0.0,0.001,0.0,0.0,2
0.9,0.8,0.0,0.001,0.0,0.001,0.0,0.0,0.0,2
1.0,0.8,0.0,0.0,0.0,0.0,0.001,0.001,0.0,2
0.899,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.9,0.0,0.0,0.001,0.0,0.0,0.001,0.0,2
0.0,0.9,0.0,0.0,0.0,0.001,0.001,0.0,0.0,2
0.702,0.801,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2
0.898,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
