A1,A2,B1,B2,C1,userLevelByHuman
0.8,0.001,0.0,0.001,0.0,1
0.001,0.499,0.0,0.0,0.001,1
0.8,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.001,0.0,1
0.849,0.0,0.0,0.002,0.0,1
1.0,0.0,0.001,0.001,0.001,1
0.901,0.0,0.002,0.0,0.0,1
0.851,0.001,0.0,0.0,0.0,1
0.901,0.0,0.002,0.0,0.0,1
0.0,0.501,0.0,0.003,0.0,1
1.0,0.451,0.0,0.0,0.0,1
0.8,0.0,0.002,0.001,0.0,1
0.999,0.45,0.0,0.0,0.0,1
0.8,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.002,0.0,1
0.87,0.001,0.0,0.0,0.0,1
0.901,0.0,0.002,0.001,0.0,1
0.899,0.0,0.0,0.0,0.001,1
0.849,0.0,0.0,0.001,0.0,1
1.001,0.001,0.0,0.002,0.0,1
0.0,0.501,0.001,0.0,0.001,1
0.8,0.001,0.0,0.001,0.0,1
1.0,0.0,0.0,0.002,0.001,1
0.001,0.5,0.001,0.0,0.001,1
0.86,0.599,0.0,0.001,0.001,1
1.0,0.002,0.0,0.001,0.0,1
0.999,0.001,0.0,0.001,0.0,1
0.799,0.0,0.001,0.001,0.0,1
1.0,0.451,0.002,0.0,0.0,1
1.0,0.0,0.002,0.0,0.001,1
0.899,0.7,0.0,0.0,0.001,1
0.899,0.0,0.0,0.001,0.0,1
0.85,0.0,0.0,0.001,0.0,1
0.5,0.7,0.0,0.001,0.0,1
0.8,0.001,0.0,0.002,0.0,1
0.899,0.7,0.0,0.0,0.001,1
1.0,0.999,0.001,0.0,0.0,1
0.0,0.5,0.001,0.001,0.0,1
0.848,0.0,0.0,0.001,0.0,1
1.0,0.001,0.002,0.0,0.0,1
0.8,0.001,0.002,0.0,0.0,1
1.001,0.0,0.0,0.001,0.0,1
0.9999999999999999,0.001,0.0,0.0,0.0,1
0.85,0.001,0.0,0.002,0.0,1
0.899,0.0,0.0,0.0,0.0,1
1.0,0.0,0.001,0.0,0.0,1
0.85,0.0,0.0,0.0,0.001,1
1.001,0.001,0.0,0.001,0.0,1
0.8,0.0,0.001,0.0,0.0,1
0.349,0.601,0.0,0.0,0.0,1
1.001,0.0,0.002,0.001,0.0,1
0.0,0.7,0.001,0.0,0.001,1
0.93,0.7,0.001,0.0,0.0,1
1.001,0.001,0.0,0.002,0.0,1
0.8,0.0,0.001,0.0,0.0,1
0.899,0.7,0.0,0.0,0.0,1
0.999,0.0,0.001,0.001,0.001,1
0.0,0.7,0.001,0.0,0.002,1
0.0,0.7,0.0,0.0,0.002,1
1.0,0.0,0.0,0.0,0.0,1
0.799,0.001,0.001,0.0,0.0,1
0.8,0.001,0.001,0.001,0.0,1
0.9,0.0,0.0,0.001,0.0,1
0.001,0.499,0.0,0.001,0.001,1
0.9,0.0,0.001,0.0,0.0,1
0.999,0.45,0.0,0.0,0.0,1
0.851,0.0,0.0,0.001,0.001,1
0.85,0.001,0.001,0.002,0.0,1
0.93,0.7,0.001,0.0,0.0,1
0.35,0.6,0.0,0.001,0.0,1
0.901,0.0,0.001,0.0,0.0,1
0.83,0.0,0.0,0.0,0.001,1
1.0,0.0,0.0,0.001,0.0,1
0.349,0.601,0.0,0.001,0.0,1
1.0,0.001,0.0,0.0,0.001,1
0.85,0.001,0.0,0.001,0.0,1
0.85,0.001,0.0,0.001,0.0,1
0.0,0.5,0.0,0.0,0.002,1
0.85,0.001,0.0,0.0,0.0,1
0.0,0.5,0.001,0.0,0.001,1
0.851,0.0,0.0,0.0,0.0,1
1.001,0.0,0.0,0.001,0.0,1
0.849,0.0,0.0,0.001,0.0,1
1.001,0.0,0.0,0.0,0.0,1
0.899,0.7,0.0,0.0,0.001,1
1.001,0.001,0.0,0.001,0.0,1
0.869,0.45,0.0,0.001,0.0,1
0.8,0.001,0.0,0.0,0.001,1
1.0,0.0,0.0,0.001,0.0,1
1.0,0.451,0.001,0.0,0.0,1
0.001,0.7,0.001,0.0,0.0,1
0.899,0.002,0.0,0.0,0.0,1
0.899,0.7,0.001,0.0,0.001,1
0.85,0.0,0.0,0.002,0.001,1
1.001,0.0,0.0,0.0,0.002,1
0.899,0.7,0.0,0.001,0.001,1
0.35,0.6,0.001,0.0,0.0,1
0.79,0.33,0.002,0.001,0.0,1
1.0,0.001,0.0,0.0,0.0,1
0.798,0.0,0.0,0.0,0.0,1
0.799,0.0,0.0,0.001,0.0,1
1.0,0.0,0.0,0.0,0.001,1
0.0,0.5,0.001,0.001,0.001,1
1.0,0.0,0.001,0.001,0.0,1
0.2,0.6,0.0,0.001,0.0,1
0.8,0.001,0.0,0.0,0.001,1
0.9,0.0,0.0,0.0,0.0,1
0.85,0.0,0.001,0.0,0.0,1
1.0,0.0,0.001,0.0,0.0,1
1.0,0.0,0.001,0.001,0.0,1
0.501,0.7,0.0,0.001,0.0,1
0.93,0.7,0.0,0.001,0.0,1
0.0,0.5,0.001,0.002,0.0,1
1.0,0.0,0.002,0.001,0.0,1
0.8,0.001,0.002,0.0,0.001,1
0.999,0.45,0.0,0.0,0.001,1
1.001,0.0,0.0,0.002,0.0,1
0.8,0.001,0.0,0.001,0.001,1
1.0,0.001,0.001,0.0,0.001,1
1.001,0.0,0.0,0.0,0.0,1
0.001,0.7,0.001,0.0,0.001,1
0.0,0.501,0.001,0.002,0.0,1
0.899,0.7,0.001,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,1
0.999,0.0,0.001,0.0,0.001,1
0.819,0.0,0.0,0.0,0.001,1
0.999,0.45,0.0,0.0,0.0,1
0.799,0.0,0.0,0.001,0.001,1
0.75,0.0,0.0,0.001,0.001,1
0.349,0.599,0.0,0.001,0.0,1
1.0,0.0,0.0,0.002,0.0,1
1.0,0.0,0.001,0.002,0.0,1
0.901,0.0,0.0,0.0,0.0,1
0.002,0.501,0.0,0.0,0.001,1
0.002,0.5,0.0,0.0,0.0,1
0.002,0.499,0.0,0.0,0.001,1
0.898,0.7,0.001,0.0,0.0,1
1.001,0.0,0.0,0.001,0.0,1
0.999,0.0,0.0,0.001,0.0,1
1.001,0.0,0.0,0.0,0.0,1
0.9,0.0,0.0,0.001,0.001,1
1.0,0.0,0.0,0.002,0.0,1
0.798,0.0,0.001,0.0,0.0,1
0.349,0.6,0.0,0.001,0.0,1
0.85,0.001,0.001,0.0,0.0,1
0.8,0.001,0.0,0.0,0.0,1
0.001,0.7,0.0,0.0,0.0,1
0.999,0.0,0.0,0.001,0.0,1
1.0,0.0,0.001,0.002,0.0,1
0.79,0.33,0.0,0.0,0.0,1
0.8,0.0,0.002,0.0,0.0,1
0.799,0.001,0.0,0.002,0.0,1
0.75,0.0,0.0,0.0,0.001,1
1.0,0.0,0.001,0.0,0.0,1
0.8,0.0,0.0,0.001,0.0,1
0.75,0.0,0.001,0.001,0.0,1
1.0,0.0,0.001,0.002,0.001,1
0.799,0.0,0.0,0.0,0.001,1
0.8,0.0,0.0,0.0,0.001,1
0.819,0.0,0.0,0.0,0.0,1
0.0,0.5,0.0,0.002,0.0,1
0.0,0.499,0.0,0.0,0.002,1
0.902,0.0,0.0,0.0,0.0,1
0.349,0.6,0.0,0.001,0.0,1
0.999,0.0,0.0,0.0,0.0,1
1.0,0.001,0.0,0.001,0.0,1
0.75,0.001,0.0,0.001,0.0,1
0.0,0.501,0.0,0.0,0.001,1
0.0,0.5,0.001,0.0,0.002,1
1.0,0.4,0.001,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,1
0.8,0.002,0.0,0.0,0.0,1
0.791,0.33,0.002,0.0,0.0,1
1.0019999999999998,0.0,0.0,0.001,0.0,1
1.0,0.001,0.0,0.002,0.0,1
1.0,0.4,0.0,0.0,0.0,1
0.85,0.001,0.001,0.001,0.0,1
0.0,0.698,0.0,0.001,0.0,1
1.0,0.0,0.0,0.001,0.0,1
0.8,0.001,0.001,0.001,0.001,1
0.8,0.001,0.0,0.001,0.0,1
0.9,0.0,0.0,0.0,0.0,1
0.0,0.501,0.001,0.001,0.001,1
0.9,0.699,0.001,0.0,0.0,1
0.899,0.7,0.0,0.001,0.001,1
1.001,0.0,0.001,0.001,0.0,1
0.001,0.5,0.0,0.002,0.0,1
0.999,0.0,0.0,0.0,0.0,1
0.0,0.5,0.001,0.0,0.001,1
0.0,0.7,0.0,0.001,0.0,1
0.8,0.0,0.0,0.001,0.001,1
0.898,0.0,0.0,0.0,0.0,1
0.001,0.7,0.001,0.0,0.0,1
1.0,0.451,0.0,0.0,0.0,1
0.851,0.002,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,1
1.0,0.0,0.001,0.002,0.001,1
1.0,0.0,0.001,0.002,0.0,1
0.002,0.501,0.0,0.0,0.002,1
0.85,0.001,0.002,0.002,0.0,1
0.799,0.001,0.0,0.001,0.0,1
0.0,0.501,0.001,0.0,0.002,1
1.0,0.998,0.001,0.0,0.0,1
0.899,0.0,0.001,0.0,0.001,1
0.999,0.451,0.0,0.0,0.001,1
0.9,0.0,0.0,0.0,0.0,1
0.8,0.001,0.0,0.0,0.001,1
0.79,0.33,0.001,0.001,0.0,1
1.001,0.0,0.001,0.002,0.0,1
1.0,0.0,0.0,0.002,0.0,1
0.0,0.699,0.0,0.001,0.0,1
0.86,0.6,0.0,0.001,0.0,1
1.001,0.0,0.001,0.001,0.0,1
0.35,0.599,0.0,0.001,0.001,1
1.0,0.001,0.001,0.0,0.0,1
1.0,0.0,0.0,0.003,0.0,1
0.0,0.5,0.0,0.0,0.0,1
1.0,0.0,0.001,0.001,0.0,1
0.849,0.001,0.0,0.001,0.0,1
0.003,0.501,0.0,0.0,0.002,1
0.999,0.451,0.0,0.0,0.0,1
0.85,0.002,0.0,0.0,0.0,1
0.5,0.7,0.0,0.0,0.002,1
0.35,0.6,0.001,0.001,0.0,1
0.899,0.0,0.001,0.001,0.0,1
0.801,0.0,0.0,0.001,0.0,1
1.0,0.45,0.0,0.0,0.0,1
0.9,0.699,0.001,0.001,0.0,1
0.83,0.0,0.0,0.001,0.001,1
0.901,0.0,0.0,0.0,0.001,1
0.001,0.5,0.001,0.0,0.001,1
0.349,0.601,0.0,0.001,0.0,1
1.0,0.0,0.0,0.002,0.001,1
0.002,0.501,0.0,0.0,0.002,1
0.86,0.599,0.0,0.001,0.0,1
0.001,0.501,0.0,0.0,0.0,1
0.999,0.451,0.0,0.001,0.0,1
0.999,0.0,0.001,0.0,0.001,1
1.001,0.0,0.0,0.001,0.002,1
0.8,0.001,0.002,0.0,0.001,1
0.899,0.0,0.0,0.0,0.0,1
0.9,0.0,0.001,0.0,0.001,1
0.95,0.699,0.3,0.0,0.0,1
1.0,0.0,0.001,0.0,0.0,1
0.999,0.449,0.0,0.0,0.0,1
0.349,0.6,0.0,0.0,0.0,1
0.001,0.5,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.001,1
0.8,0.0,0.0,0.001,0.0,1
0.999,0.0,0.0,0.0,0.001,1
0.75,0.0,0.0,0.001,0.0,1
0.349,0.601,0.0,0.001,0.0,1
1.0,0.001,0.0,0.0,0.0,1
0.0,0.7,0.0,0.0,0.001,1
0.799,0.0,0.001,0.001,0.001,1
1.0,0.001,0.0,0.0,0.0,1
0.349,0.6,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.002,1
0.001,0.5,0.0,0.002,0.0,1
1.001,0.0,0.0,0.001,0.0,1
1.0,0.001,0.001,0.0,0.0,1
0.0,0.5,0.001,0.003,0.0,1
1.0,0.0,0.002,0.001,0.001,1
1.0,0.001,0.002,0.0,0.0,1
0.0,0.499,0.0,0.0,0.003,1
0.999,0.0,0.001,0.001,0.0,1
0.75,0.0,0.0,0.0,0.002,1
0.8,0.0,0.001,0.0,0.001,1
0.999,0.0,0.0,0.001,0.001,1
1.0,0.001,0.002,0.001,0.0,1
0.82,0.0,0.0,0.0,0.001,1
0.999,0.449,0.001,0.0,0.0,1
0.9,0.0,0.001,0.001,0.001,1
0.001,0.5,0.0,0.001,0.0,1
0.9,0.0,0.002,0.0,0.001,1
0.999,0.451,0.0,0.0,0.0,1
1.001,0.001,0.0,0.0,0.0,1
0.999,0.45,0.0,0.0,0.001,1
0.9,0.0,0.0,0.0,0.001,1
0.0,0.499,0.001,0.0,0.0,1
1.0,0.0,0.0,0.002,0.001,1
0.95,0.0,0.0,0.001,0.0,1
0.0,0.501,0.001,0.0,0.001,1
0.902,0.001,0.0,0.0,0.0,1
0.001,0.699,0.001,0.0,0.001,1
0.8,0.001,0.001,0.0,0.001,1
0.5,0.699,0.0,0.0,0.002,1
0.999,0.0,0.0,0.0,0.001,1
0.003,0.501,0.0,0.001,0.002,1
1.0,0.0,0.0,0.001,0.0,1
0.9999999999999999,0.001,0.0,0.0,0.0,1
0.8,0.0,0.001,0.0,0.001,1
0.999,0.0,0.001,0.0,0.001,1
0.86,0.599,0.0,0.0,0.0,1
0.85,0.001,0.001,0.001,0.0,1
0.85,0.001,0.001,0.001,0.001,1
0.999,0.0,0.001,0.001,0.001,1
0.9,0.0,0.0,0.0,0.0,1
0.999,0.001,0.002,0.001,0.0,1
0.849,0.0,0.0,0.001,0.0,1
0.999,0.449,0.0,0.001,0.0,1
0.789,0.33,0.0,0.0,0.0,1
0.8,0.0,0.0,0.0,0.0,1
0.799,0.001,0.001,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,1
0.847,0.0,0.0,0.001,0.0,1
1.0,0.0,0.0,0.001,0.0,1
0.001,0.7,0.0,0.0,0.001,1
1.0,0.001,0.001,0.001,0.0,1
0.0,0.701,0.001,0.0,0.002,1
0.999,0.001,0.001,0.0,0.001,1
0.9,0.0,0.001,0.0,0.0,1
0.35,0.601,0.0,0.001,0.0,1
1.0,0.0,0.0,0.001,0.0,1
0.0,0.701,0.001,0.0,0.003,1
0.999,0.45,0.0,0.001,0.0,1
0.799,0.0,0.001,0.0,0.001,1
0.799,0.0,0.0,0.001,0.001,1
0.831,0.0,0.0,0.001,0.001,1
0.0,0.7,0.0,0.0,0.001,1
0.79,0.33,0.001,0.001,0.001,1
0.93,0.7,0.001,0.0,0.0,1
0.851,0.0,0.0,0.0,0.001,1
0.5,0.7,0.0,0.002,0.0,1
0.79,0.33,0.001,0.0,0.0,1
0.001,0.5,0.0,0.002,0.001,1
0.0,0.7,0.001,0.001,0.0,1
0.799,0.001,0.0,0.0,0.0,1
0.85,0.001,0.0,0.0,0.0,1
0.79,0.33,0.0,0.0,0.001,1
1.0,0.0,0.0,0.001,0.001,1
0.899,0.001,0.001,0.001,0.0,1
0.85,0.002,0.001,0.0,0.0,1
0.001,0.5,0.0,0.001,0.0,1
1.001,0.4,0.001,0.0,0.0,1
1.0,0.001,0.001,0.001,0.0,1
0.9999999999999999,0.0,0.0,0.0,0.0,1
1.0,0.001,0.0,0.0,0.0,1
0.799,0.001,0.001,0.001,0.0,1
1.0,0.001,0.001,0.001,0.0,1
0.9999999999999999,0.0,0.0,0.0,0.001,1
0.8,0.002,0.0,0.0,0.0,1
0.799,0.001,0.001,0.002,0.0,1
0.8,0.001,0.0,0.0,0.002,1
0.999,0.0,0.002,0.0,0.0,1
0.0,0.499,0.0,0.0,0.001,1
0.851,0.0,0.001,0.001,0.001,1
0.75,0.001,0.0,0.0,0.0,1
0.999,0.0,0.0,0.003,0.0,1
0.998,0.449,0.0,0.001,0.0,1
1.001,0.001,0.001,0.0,0.0,1
0.898,0.0,0.001,0.0,0.0,1
1.0,0.0,0.0,0.001,0.001,1
1.0,0.0,0.002,0.0,0.0,1
1.0,0.001,0.001,0.001,0.0,1
1.0,0.0,0.0,0.001,0.001,1
0.898,0.0,0.001,0.0,0.001,1
0.0,0.701,0.001,0.001,0.003,1
1.001,0.0,0.0,0.001,0.0,1
0.82,0.001,0.0,0.0,0.001,1
0.001,0.7,0.002,0.0,0.0,1
0.899,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.0,0.0,0.001,0.001,1
0.999,0.449,0.0,0.001,0.0,1
0.001,0.699,0.001,0.0,0.0,1
0.999,0.45,0.001,0.001,0.0,1
0.849,0.001,0.0,0.002,0.0,1
1.0,0.001,0.0,0.001,0.001,1
1.0,0.0,0.001,0.0,0.001,1
0.001,0.5,0.0,0.0,0.002,1
0.85,0.002,0.0,0.001,0.0,1
0.848,0.001,0.001,0.001,0.0,1
0.349,0.601,0.0,0.001,0.0,1
1.001,0.0,0.0,0.0,0.001,1
0.8,0.0,0.001,0.0,0.0,1
0.499,0.698,0.0,0.0,0.001,1
0.001,0.501,0.001,0.0,0.001,1
0.999,0.001,0.002,0.0,0.0,1
0.35,0.6,0.001,0.001,0.001,1
0.899,0.7,0.002,0.0,0.0,1
0.5,0.698,0.0,0.0,0.002,1
0.93,0.7,0.0,0.0,0.001,1
0.9,0.699,0.0,0.0,0.0,1
0.0,0.5,0.001,0.001,0.0,1
0.9999999999999999,0.001,0.001,0.0,0.0,1
1.0,0.001,0.0,0.001,0.0,1
0.9,0.0,0.0,0.001,0.0,1
0.898,0.0,0.001,0.0,0.002,1
0.999,0.0,0.0,0.0,0.0,1
0.799,0.0,0.0,0.001,0.0,1
1.0,0.0,0.0,0.0,0.0,1
0.95,0.0,0.0,0.0,0.0,1
0.9999999999999999,0.001,0.0,0.0,0.001,1
0.0,0.5,0.002,0.0,0.001,1
0.999,0.001,0.003,0.0,0.0,1
0.0,0.501,0.001,0.003,0.0,1
0.0,0.699,0.0,0.0,0.0,1
0.001,0.7,0.0,0.0,0.002,1
0.999,0.0,0.001,0.001,0.0,1
1.001,0.0,0.0,0.001,0.0,1
1.0,0.0,0.001,0.0,0.001,1
0.851,0.0,0.0,0.001,0.001,1
0.8,0.001,0.002,0.001,0.0,1
0.848,0.0,0.001,0.001,0.0,1
0.9999999999999999,0.0,0.0,0.0,0.001,1
1.0,0.0,0.0,0.0,0.001,1
0.999,0.0,0.001,0.0,0.0,1
1.0019999999999998,0.0,0.0,0.0,0.0,1
0.0,0.5,0.0,0.001,0.001,1
0.93,0.7,0.0,0.001,0.001,1
0.001,0.499,0.0,0.0,0.001,1
1.0,0.0,0.001,0.002,0.0,1
0.35,0.599,0.001,0.001,0.0,1
1.0,0.0,0.001,0.0,0.002,1
0.85,0.0,0.001,0.001,0.0,1
0.2,0.6,0.0,0.0,0.0,1
1.0,0.001,0.0,0.001,0.001,1
0.002,0.501,0.001,0.0,0.002,1
0.001,0.7,0.0,0.0,0.001,1
0.0,0.699,0.0,0.001,0.0,1
0.0,0.499,0.0,0.001,0.001,1
1.001,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,1
1.0,0.0,0.0,0.001,0.0,1
0.999,0.449,0.0,0.0,0.001,1
0.849,0.0,0.001,0.0,0.0,1
0.8,0.001,0.0,0.001,0.001,1
0.001,0.5,0.0,0.0,0.001,1
0.999,0.449,0.0,0.001,0.001,1
0.8,0.001,0.0,0.0,0.0,1
1.001,0.001,0.0,0.002,0.001,1
1.0019999999999998,0.001,0.0,0.0,0.0,1
0.899,0.7,0.001,0.001,0.0,1
0.86,0.599,0.001,0.001,0.001,1
0.85,0.001,0.0,0.0,0.0,1
0.9989999999999999,0.001,0.0,0.0,0.0,1
0.801,0.0,0.0,0.0,0.0,1
0.0,0.501,0.001,0.0,0.0,1
0.001,0.501,0.001,0.0,0.001,1
0.898,0.0,0.0,0.0,0.0,1
1.001,0.0,0.001,0.001,0.0,1
0.798,0.0,0.001,0.001,0.0,1
0.821,0.001,0.0,0.0,0.001,1
0.001,0.699,0.0,0.0,0.002,1
0.85,0.0,0.001,0.002,0.0,1
0.0,0.5,0.001,0.001,0.001,1
1.0,0.0,0.0,0.001,0.0,1
0.001,0.5,0.001,0.0,0.002,1
1.0,0.0,0.001,0.002,0.0,1
0.86,0.599,0.0,0.001,0.0,1
0.001,0.7,0.0,0.0,0.001,1
1.0,0.0,0.0,0.0,0.0,1
0.35,0.601,0.0,0.001,0.001,1
0.871,0.45,0.0,0.0,0.0,1
1.0,0.001,0.001,0.0,0.002,1
0.801,0.001,0.0,0.0,0.0,1
0.0,0.3,0.001,0.0,0.0,1
0.9999999999999999,0.0,0.0,0.002,0.001,1
1.0,0.001,0.0,0.001,0.001,1
0.9999999999999999,0.0,0.0,0.002,0.001,1
0.999,0.0,0.001,0.0,0.0,1
0.001,0.7,0.001,0.0,0.0,1
0.8,0.0,0.0,0.001,0.0,1
0.898,0.0,0.0,0.001,0.0,1
0.79,0.33,0.001,0.001,0.001,1
0.35,0.6,0.0,0.001,0.0,1
1.0,0.001,0.0,0.0,0.0,1
1.0,0.001,0.001,0.001,0.001,1
0.9,0.0,0.001,0.001,0.001,1
0.86,0.6,0.0,0.001,0.001,1
0.8,0.002,0.0,0.0,0.001,1
0.898,0.001,0.0,0.0,0.0,1
0.9,0.001,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.002,1
0.999,0.45,0.0,0.001,0.0,1
0.8,0.001,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.001,1
0.899,0.7,0.001,0.0,0.001,1
0.9999999999999999,0.001,0.0,0.002,0.0,1
0.0,0.5,0.0,0.001,0.0,1
0.9999999999999999,0.0,0.001,0.0,0.0,1
0.9999999999999999,0.0,0.0,0.0,0.001,1
0.5,0.701,0.0,0.0,0.0,1
0.849,0.0,0.001,0.002,0.0,1
0.999,0.0,0.001,0.0,0.0,1
0.85,0.001,0.001,0.001,0.0,1
0.5,0.7,0.001,0.0,0.002,1
1.001,0.0,0.001,0.001,0.0,1
0.85,0.001,0.001,0.0,0.0,1
0.898,0.002,0.0,0.0,0.0,1
0.899,0.7,0.0,0.002,0.0,1
0.001,0.501,0.0,0.002,0.0,1
0.93,0.7,0.001,0.001,0.0,1
0.999,0.449,0.0,0.0,0.0,1
0.79,0.331,0.0,0.0,0.0,1
0.9,0.001,0.0,0.001,0.001,1
0.93,0.699,0.0,0.0,0.001,1
0.9,0.0,0.0,0.001,0.001,1
0.847,0.0,0.0,0.0,0.0,1
0.85,0.601,0.0,0.0,0.0,1
1.001,0.001,0.0,0.0,0.001,1
0.349,0.599,0.0,0.0,0.0,1
1.0,0.0,0.0,0.001,0.001,1
1.0,0.0,0.0,0.001,0.0,1
0.0,0.5,0.001,0.002,0.001,1
0.0,0.5,0.0,0.001,0.002,1
0.859,0.599,0.0,0.0,0.0,1
0.001,0.5,0.001,0.001,0.001,1
1.0,0.449,0.001,0.0,0.0,1
0.001,0.5,0.0,0.0,0.001,1
0.85,0.0,0.001,0.002,0.0,1
0.001,0.5,0.0,0.001,0.0,1
1.0,0.999,0.0,0.001,0.0,1
0.998,0.0,0.0,0.0,0.0,1
0.001,0.5,0.0,0.0,0.001,1
0.86,0.599,0.0,0.0,0.0,1
1.0,0.001,0.002,0.0,0.0,1
0.8,0.001,0.001,0.001,0.0,1
0.9999999999999999,0.0,0.0,0.0,0.0,1
0.001,0.5,0.001,0.002,0.0,1
0.0,0.5,0.001,0.001,0.001,1
1.001,0.001,0.0,0.003,0.0,1
0.0,0.499,0.0,0.002,0.0,1
0.85,0.0,0.002,0.001,0.0,1
1.001,0.0,0.001,0.001,0.0,1
0.898,0.001,0.001,0.001,0.0,1
0.0,0.499,0.0,0.002,0.0,1
1.0,0.001,0.0,0.001,0.0,1
0.849,0.001,0.001,0.002,0.0,1
0.35,0.601,0.0,0.002,0.0,1
0.999,0.0,0.0,0.0,0.001,1
0.8,0.0,0.0,0.001,0.001,1
0.0,0.7,0.001,0.0,0.0,1
1.0,0.0,0.001,0.002,0.0,1
1.001,0.001,0.0,0.001,0.0,1
0.791,0.33,0.0,0.0,0.001,1
0.9,0.0,0.002,0.001,0.0,1
0.82,0.0,0.001,0.0,0.001,1
0.899,0.0,0.001,0.001,0.0,1
1.0,0.0,0.001,0.0,0.0,1
1.0,0.0,0.0,0.001,0.0,1
0.85,0.001,0.001,0.0,0.0,1
0.35,0.6,0.0,0.001,0.0,1
0.999,0.45,0.0,0.0,0.0,1
0.001,0.699,0.001,0.0,0.0,1
0.899,0.7,0.0,0.001,0.001,1
0.998,0.001,0.0,0.0,0.0,1
0.899,0.0,0.001,0.0,0.002,1
0.0,0.7,0.001,0.0,0.001,1
0.8,0.0,0.0,0.0,0.0,1
1.001,0.001,0.0,0.001,0.0,1
0.75,0.0,0.0,0.0,0.002,1
1.001,0.001,0.0,0.0,0.0,1
1.001,0.0,0.001,0.003,0.0,1
0.0,0.5,0.0,0.001,0.0,1
1.0,0.4,0.001,0.001,0.0,1
1.001,0.0,0.0,0.002,0.001,1
0.799,0.001,0.0,0.001,0.001,1
0.851,0.001,0.0,0.001,0.0,1
1.0,0.001,0.0,0.001,0.0,1
1.0,0.001,0.002,0.0,0.0,1
1.001,0.449,0.001,0.0,0.0,1
0.999,0.45,0.0,0.001,0.0,1
0.349,0.6,0.0,0.001,0.0,1
0.9,0.7,0.001,0.0,0.0,1
0.999,0.452,0.0,0.001,0.0,1
0.9,0.0,0.001,0.0,0.0,1
0.819,0.0,0.0,0.0,0.002,1
0.349,0.598,0.0,0.0,0.0,1
0.001,0.501,0.0,0.002,0.0,1
1.001,0.001,0.001,0.001,0.0,1
0.9,0.7,0.0,0.0,0.0,1
1.0,0.0,0.0,0.002,0.001,1
0.801,0.001,0.0,0.0,0.0,1
0.858,0.599,0.0,0.0,0.0,1
0.0,0.499,0.0,0.001,0.0,1
0.5,0.7,0.002,0.0,0.002,1
1.0,0.001,0.002,0.0,0.0,1
1.0,0.001,0.001,0.0,0.0,1
1.0,0.001,0.0,0.0,0.0,1
0.79,0.331,0.001,0.001,0.0,1
0.86,0.599,0.0,0.001,0.0,1
0.5,0.7,0.0,0.0,0.001,1
1.001,0.449,0.001,0.001,0.0,1
1.0,0.0,0.001,0.002,0.0,1
0.501,0.701,0.0,0.0,0.0,1
0.9999999999999999,0.001,0.0,0.003,0.0,1
0.998,0.0,0.0,0.0,0.0,1
0.35,0.601,0.001,0.001,0.0,1
0.821,0.0,0.0,0.0,0.0,1
0.001,0.5,0.001,0.001,0.001,1
0.899,0.001,0.0,0.001,0.0,1
0.9,0.0,0.001,0.001,0.0,1
1.0,0.0,0.0,0.002,0.0,1
0.349,0.6,0.0,0.001,0.0,1
0.999,0.451,0.0,0.001,0.001,1
0.93,0.7,0.002,0.0,0.0,1
0.899,0.0,0.0,0.001,0.0,1
1.0,0.399,0.001,0.0,0.0,1
1.001,0.449,0.001,0.001,0.0,1
0.001,0.7,0.0,0.001,0.001,1
0.001,0.5,0.001,0.0,0.001,1
0.851,0.0,0.0,0.001,0.0,1
0.999,0.0,0.001,0.001,0.0,1
0.848,0.001,0.001,0.001,0.0,1
0.001,0.5,0.001,0.001,0.001,1
0.86,0.6,0.001,0.001,0.001,1
0.85,0.001,0.0,0.0,0.001,1
0.898,0.0,0.0,0.001,0.0,1
0.003,0.501,0.001,0.0,0.002,1
0.0,0.501,0.0,0.0,0.001,1
0.87,0.0,0.0,0.0,0.001,1
0.85,0.0,0.0,0.001,0.0,1
0.999,0.45,0.0,0.001,0.001,1
1.0,0.0,0.0,0.001,0.001,1
0.999,0.451,0.0,0.0,0.0,1
0.797,0.0,0.001,0.001,0.0,1
0.998,0.449,0.0,0.0,0.001,1
0.998,0.449,0.0,0.0,0.0,1
0.801,0.0,0.0,0.0,0.0,1
0.9989999999999999,0.0,0.0,0.0,0.0,1
1.0,0.0,0.001,0.002,0.001,1
1.0,0.002,0.0,0.0,0.0,1
0.79,0.331,0.0,0.001,0.0,1
0.999,0.45,0.001,0.001,0.0,1
0.0,0.7,0.001,0.001,0.0,1
0.0,0.7,0.001,0.0,0.0,1
0.801,0.001,0.0,0.0,0.0,1
1.0,0.451,0.0,0.001,0.0,1
0.85,0.001,0.001,0.0,0.0,1
